1421, 86, 69.30768585, 16.00969696, 520.00, 11, 533.313, 157, 105, 93531.06, 22.96, -84, 3
1425, 87, 69.30802155, 16.00936127, 537.00, 11, 534.313, 156, 105, 93354.93, 22.34, -86, 3
1429, 88, 69.30828094, 16.00869560, 550.50, 11, 534.750, 156, 104, 93205.99, 21.93, -82, 3
1433, 89, 69.30871582, 16.00807571, 565.00, 11, 535.938, 157, 104, 93024.95, 21.45, -87, 3
1437, 90, 69.30904388, 16.00773430, 579.50, 11, 537.375, 157, 104, 92854.56, 21.22, -87, 3
1441, 91, 69.30949402, 16.00703430, 595.50, 11, 538.250, 157, 103, 92661.85, 21.07, -87, 3
1445, 92, 69.30988312, 16.00669479, 612.00, 11, 539.625, 157, 103, 92473.38, 20.70, -82, 3
1448, 93, 69.31027985, 16.00594521, 630.50, 11, 541.063, 156, 103, 92226.03, 20.34, -85, 3
1452, 94, 69.31068420, 16.00566483, 650.00, 11, 541.813, 156, 103, 91992.53, 19.53, -80, 3
1456, 95, 69.31103516, 16.00480652, 666.50, 11, 543.063, 156, 104, 91817.45, 19.22, -89, 3
1460, 96, 69.31132507, 16.00437164, 685.00, 11, 543.625, 157, 104, 91607.89, 18.87, -84, 3
1464, 97, 69.31164551, 16.00375175, 705.00, 11, 544.438, 156, 105, 91364.66, 18.62, -81, 3
1468, 98, 69.31204224, 16.00343132, 720.00, 11, 544.813, 156, 104, 91198.45, 17.87, -81, 3
1472, 99, 69.31233978, 16.00278473, 740.00, 11, 545.813, 156, 104, 90948.55, 17.81, -83, 3
1476, 100, 69.31267548, 16.00254631, 760.00, 11, 546.188, 156, 104, 90738.08, 17.34, -86, 3
1480, 101, 69.31294250, 16.00189018, 777.50, 11, 547.188, 146, 104, 90568.88, 16.86, -81, 1
1484, 102, 69.31324768, 16.00157928, 797.00, 11, 548.875, 156, 104, 90341.48, 16.74, -81, 3
1488, 103, 69.31346130, 16.00114441, 813.00, 11, 550.438, 156, 104, 90066.92, 16.17, -82, 3
1492, 104, 69.31380463, 16.00085449, 836.00, 11, 551.813, 156, 104, 89891.17, 15.68, -90, 1
1496, 105, 69.31410217, 16.00033951, 854.00, 11, 553.063, 156, 104, 89685.11, 15.70, -83, 3
1500, 106, 69.31437683, 16.00022697, 875.00, 11, 554.313, 156, 104, 89475.04, 15.14, -98, 3
1504, 107, 69.31460571, 15.99986172, 890.00, 11, 555.750, 156, 104, 89250.98, 14.79, -84, 3
1508, 108, 69.31487274, 15.99971962, 911.00, 11, 557.563, 156, 104, 89007.98, 14.79, -90, 3
1512, 109, 69.31517029, 15.99941540, 934.00, 11, 559.750, 156, 104, 88701.89, 14.21, -87, 3
1516, 110, 69.31553650, 15.99937630, 955.00, 11, 561.938, 156, 104, 88459.40, 14.35, -88, 1
1520, 111, 69.31580353, 15.99920654, 979.50, 11, 564.750, 156, 104, 88201.92, 14.00, -93, 3
1524, 112, 69.31624603, 15.99917984, 1000.00, 11, 567.438, 156, 105, 87971.16, 13.83, -93, 3
1528, 113, 69.31650543, 15.99919701, 1021.00, 11, 570.250, 156, 105, 87746.70, 13.68, -88, 3
1532, 114, 69.31690216, 15.99898338, 1042.00, 11, 573.563, 156, 106, 87506.52, 14.04, -94, 3
1536, 115, 69.31717682, 15.99911880, 1061.50, 11, 576.375, 156, 106, 87276.34, 13.66, -95, 3
1540, 116, 69.31753540, 15.99913120, 1085.00, 11, 579.563, 156, 105, 87053.26, 13.31, -89, 3
1544, 117, 69.31781006, 15.99903011, 1105.00, 11, 583.063, 156, 105, 86839.16, 13.00, -90, 3
1548, 118, 69.31823730, -1.00000000, 1127.00, 11, 586.875, 156, 104, 86573.55, 13.50, -88, 0
1552, 119, 69.31849670, 15.99880791, 1151.00, 11, 590.875, 156, 105, 86295.89, 12.88, -94, 3
1556, 120, 69.31890106, 15.99898338, 1171.50, 11, 594.375, 156, 104, 86113.14, 13.11, -92, 3
1560, 121, 69.31932831, 15.99919319, 1188.50, 11, 597.813, 156, 104, 85910.59, 12.62, -90, 3
1564, 122, 69.31968689, -15.99905014, 1210.00, 11, 601.813, 156, 104, 85666.52, 12.57, -91, 2
1568, 123, 69.31999207, 15.99923992, 1232.50, 11, 605.813, 156, 104, 85410.48, 12.56, -89, 3
1572, 124, 69.32025146, 15.99923801, 1256.00, 11, 609.813, 156, 104, 85121.28, 12.49, -92, 3
1576, 125, 69.32063293, 15.99929333, 1280.50, 11, 614.188, 156, 104, 84863.25, 12.29, -89, 3
1579, 126, 69.32091522, 15.99913311, 1308.50, 11, 618.750, 156, 105, -1.00, 11.79, -97, 1
1583, 127, 69.32135773, 15.99942970, 1327.00, 11, 623.063, 156, 105, 84339.05, 12.10, -91, 3
1587, 128, 69.32165527, 15.99947643, 1351.50, 11, 628.000, 156, 105, 84084.98, 11.74, -92, 3
1591, 129, 69.32209778, 15.99934959, 1375.50, 11, 632.500, 156, 105, 83815.41, 11.80, -91, 3
1595, 130, 69.32236481, 15.99929142, 1404.00, 11, 637.500, 146, 105, 83517.98, 8.63, -92, 1
1599, 131, 69.32278442, 15.99920654, 1429.00, 11, 642.188, 156, 105, 83296.20, 11.80, -88, 3
1603, 132, 69.32315826, 15.99922466, 1454.00, 11, 647.688, 156, 105, 83002.55, 11.78, -93, 3
1607, 133, 69.32362366, 15.99933624, 1476.50, 11, 652.813, 156, 105, 82752.45, 11.91, -92, 3
1611, 134, 69.32390594, 15.99919701, 1497.00, 11, 657.938, 156, 105, 82506.66, 11.81, -93, 3
1615, 135, 69.32415009, 15.99937153, 1522.50, 11, 663.563, 156, 105, 82257.58, 11.83, -92, 3
1619, 136, 69.32450867, 15.99911308, 1548.50, 11, 669.438, 156, 105, 81993.05, 11.53, -92, 3
1623, 137, 69.32478333, 15.99923515, 1568.50, 11, 675.250, 156, 104, 81677.47, 11.84, -94, 3
1627, 138, 69.32514954, 15.99899006, 1597.00, 11, 681.063, 156, 104, 81419.72, 11.67, -91, 3
1631, 139, 69.32551575, 15.99915791, 1623.50, 11, 687.563, 156, 103, 81153.27, 11.87, -97, 3
1635, 140, 69.32583618, 15.99888039, 1649.00, 11, 693.813, 156, 103, 80867.77, 11.81, -95, 3
1639, 141, 69.32618713, 15.99897480, 1677.00, 11, 700.063, 156, 103, 80585.73, 11.86, -94, 3
1643, 142, 69.32653809, 15.99870968, 1706.00, 11, 706.688, 156, 102, 80256.39, 12.05, -91, 3
1647, 143, 69.32684326, 15.99874020, 1734.00, 11, 713.625, 156, 103, 80000.21, 12.36, -97, 3
1651, 144, 69.32722473, 15.99858189, 1756.00, 11, 720.000, 156, 103, 79711.41, 12.38, -93, 3
1655, 145, 69.32749939, 15.99866199, 1784.00, 11, 726.813, 156, 104, 79442.36, 12.19, -89, 3
1659, 146, 69.32791138, 15.99834824, 1811.50, 11, 732.625, 156, 104, 79175.66, 12.14, -94, 3
1663, 147, 69.32827759, 15.99851322, 1839.50, 11, 738.875, 156, 105, 78904.22, 12.33, -92, 3
1667, 148, 69.32861328, 15.99825287, 1868.00, 11, 745.813, 156, 105, 78619.56, 12.39, -96, 3
1671, 149, 69.32905579, 15.99812698, 1894.00, 11, 752.000, 156, 106, 78326.23, 12.20, -91, 3
1675, 150, 69.32934570, 15.99825287, 1920.00, 11, 758.063, 156, 106, 78070.34, 12.37, -98, 3
1679, 151, 69.32980347, 15.99818516, 1945.50, 11, 765.188, 156, 106, 77812.94, 12.20, -97, 3
1683, 152, 69.33012390, 15.99806023, 1972.00, 11, 773.313, 156, 105, 77513.81, 12.19, -99, 3
1687, 153, 69.33055115, 15.99814129, 1993.50, 11, 780.875, 156, 105, 77278.25, 11.94, -87, 3
1691, 154, 69.33087921, 15.99784184, 2019.50, 11, 788.625, 156, 105, 77006.52, 12.09, -94, 3
1695, 155, 69.33119202, 15.99801636, 2043.50, 11, 795.938, 156, 105, 76752.95, 11.99, -90, 3
1699, 156, 69.33157349, 15.99778843, 2070.00, 11, 803.250, 156, 105, 76495.84, 12.00, -95, 3
1703, 157, 69.33185577, 15.99780369, 2096.50, 11, 810.313, 156, 105, 76218.66, 12.07, -94, 3
1707, 158, 69.33229828, 15.99776840, 2121.50, 11, 818.938, 156, 105, 75876.86, 8.64, -94, 1
1711, 159, 69.33260345, 15.99738026, 2151.50, 11, 827.125, 156, 105, 75617.95, 12.51, -91, 3
1714, 160, 69.33304596, 15.99715996, 2179.50, 11, 834.375, 156, 106, 73780.30, 11.99, -93, 1
1718, 161, 69.33329773, 15.99710178, 2208.50, 12, 841.688, 156, 106, 75048.27, 12.06, -91, 3
1722, 162, 69.33369446, 15.99686527, 2236.00, 12, 848.188, 156, 106, 74802.12, 12.30, -94, 3
1726, 163, 69.33406067, 15.99664021, 2261.00, 12, 856.313, 156, 106, 74536.34, 12.36, -97, 3
1730, 164, 69.33432007, 15.99671173, 2294.50, 12, 865.313, 156, 107, 74189.17, 12.30, -93, 3
1734, 165, 69.33460999, 15.99639130, 2322.00, 12, 874.500, 156, 106, 73933.38, 12.43, -97, 3
1738, 166, 69.33486176, 15.99654865, 2347.00, 13, 881.813, 156, 107, 73706.86, 12.21, -88, 3
1742, 167, 69.33518219, 15.99619865, 2372.50, 13, 888.938, 156, 107, 73450.80, 11.85, -94, 3
1746, 168, 69.33552551, 15.99607468, 2398.50, 13, 896.063, 156, 107, 73191.81, 12.15, -93, 3
1750, 169, 69.33580780, 15.99573040, 2417.00, 13, 903.313, 156, 107, 72964.42, 11.89, -96, 3
1754, 170, 69.33605194, -15.99529648, 2438.00, 13, 909.375, 156, 107, -1.00, 12.04, -91, 0
1758, 171, 69.33634949, 15.99517536, 2457.00, 13, 917.125, 156, 108, 72512.23, 12.47, -88, 3
1762, 172, 69.33659363, 15.99495125, 2486.50, 13, 925.250, 156, 108, 72240.58, 12.12, -97, 3
1766, 173, 69.33692169, 15.99477005, 2514.50, 13, 933.313, 156, 108, 71980.09, 11.87, -94, 3
1770, 174, 69.33718109, 15.99435997, 2541.00, 13, 940.688, 156, 108, 71758.36, 12.00, -94, 3
1774, 175, 69.33739471, 15.99423504, 2564.50, 13, 948.438, 156, 108, 71551.10, 11.93, -94, 3
1778, 176, 69.33765411, 15.99395657, 2590.50, 13, 956.063, 156, 107, 71323.00, 11.78, -92, 3
1782, 177, 69.33797455, 15.99361801, 2612.50, 13, 962.438, 156, 108, 71050.24, 11.82, -93, 3
1786, 178, 69.33818817, 15.99345970, 2639.50, 13, 971.125, 156, 107, 70810.87, 11.91, -99, 3
1790, 179, 69.33842468, 15.99291706, 2666.00, 13, 978.938, 156, 107, 70609.66, 12.14, -97, 3
1794, 180, 69.33860016, 15.99263477, 2685.00, 13, 984.938, 156, 107, 70427.60, 11.98, -96, 3
1798, 181, 69.33894348, 15.99219131, 2708.50, 13, 990.813, 155, 107, 70167.94, 12.06, -96, 3
1802, 182, 69.33920288, 15.99178791, 2731.00, 13, 997.875, 155, 108, 69957.09, 12.07, -96, 3
1806, 183, 69.33949280, 15.99101353, 2758.00, 13, 1004.125, 156, 107, 69728.95, 12.56, -96, 2
1810, 184, 69.33969116, 15.99055290, 2781.00, 13, 1011.438, 156, 99, -1.00, 12.34, -90, 1
1814, 185, 69.34001160, 15.99002457, 2803.50, 13, 1020.375, 156, 108, 69266.05, 12.93, -90, 3
1818, 186, 69.34018707, 15.98955631, 2820.50, 13, 1027.125, 155, 108, 69093.05, 13.10, -96, 3
1822, 187, 69.34053802, 15.98898983, 2847.50, 12, 1034.188, 155, 109, 68848.24, 13.34, -97, 3
1826, 188, 69.34079742, 15.98836136, 2870.50, 13, 1041.750, 155, 108, 68647.69, 13.32, -96, 1
1830, 189, 69.34118652, 15.98781013, 2897.50, 13, 1050.438, 155, 109, 68420.45, 13.48, -98, 3
1834, 190, 69.34150696, 15.98708153, 2922.00, 13, 1059.875, 156, 109, 68175.95, 13.92, -93, 1
1838, 191, 69.34185791, 15.98596382, 2941.50, 13, 1067.125, 155, 110, 67999.45, 14.63, -93, 3
1842, 192, 69.34219360, -1.00000000, 2966.00, 13, 1074.750, 155, 110, 67791.55, 15.54, -93, 0
1845, 193, 69.34244537, 15.98488617, 2985.00, 13, 1081.375, 155, 109, 67611.71, 16.17, -89, 3
1849, 194, 69.34285736, 15.98408985, 3008.00, 13, 1089.438, 155, 109, 67406.39, 16.78, -91, 3
